year,annual_rank,title,worldwide_gross_usd,share_of_annual_top20_gross,is_animated,film_type,imdb_id,imdb_primary_title,imdb_original_title,imdb_genres,animation_classification_rule,classification_review_note,animation_classification_source_url,boxofficemojo_release_group_url,annual_ranking_source_url,wikidata_qid,wikidata_url,production_companies,countries,data_retrieved
2016,1,Captain America: Civil War,1153296293,0.07893448742812027,no,Non-animated,tt3498820,Captain America: Civil War,Captain America: Civil War,"Action,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2136297989/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q18407657,http://www.wikidata.org/entity/Q18407657,Marvel Studios,United States,2026-07-23
2016,2,Rogue One: A Star Wars Story,1056057273,0.07227920530478414,no,Non-animated,tt3748528,Rogue One: A Star Wars Story,Rogue One,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr384520709/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q19590955,http://www.wikidata.org/entity/Q19590955,Lucasfilm,United States,2026-07-23
2016,3,Finding Dory,1028570889,0.07039796832738193,yes,Animated,tt2277860,Finding Dory,Finding Dory,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1869238789/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q9321426,http://www.wikidata.org/entity/Q9321426,Pixar | Walt Disney Pictures,United States,2026-07-23
2016,4,Zootopia,1023784195,0.07007035499882226,yes,Animated,tt2948356,Zootopia,Zootopia,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1680691717/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q15270647,http://www.wikidata.org/entity/Q15270647,Walt Disney Pictures | Q1047410,United States,2026-07-23
2016,5,The Jungle Book,966550600,0.06615314438051532,yes,Animated,tt3040964,The Jungle Book,The Jungle Book,"Action,Adventure,Animation",IMDb genres contains Animation,IMDb genres includes Animation; retained as animated under the stated reproducible rule despite live-action/hybrid elements.,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1103385093/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q16857406,http://www.wikidata.org/entity/Q16857406,Walt Disney Pictures | Shepperton Studios | Disney Character Voices International | Fairview Entertainment | SDI Media Iberia,United States,2026-07-23
2016,6,The Secret Life of Pets,875697467,0.05993492836081479,yes,Animated,tt2709768,The Secret Life of Pets,The Secret Life of Pets,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr4228141573/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q18844656,http://www.wikidata.org/entity/Q18844656,Illumination,United States,2026-07-23
2016,7,Batman v Superman: Dawn of Justice,874360194,0.05984340204667753,no,Non-animated,tt2975590,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,Sci-Fi,IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr4182135301/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q14772351,http://www.wikidata.org/entity/Q14772351,The Stone Quarry | DC Entertainment | RatPac-Dune Entertainment,United States,2026-07-23
2016,8,Fantastic Beasts and Where to Find Them,816037575,0.05585165589768462,no,Non-animated,tt3183660,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,"Adventure,Family,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3670495749/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q18199330,http://www.wikidata.org/entity/Q18199330,Warner Bros. Entertainment | Heyday Films | Q65557474,United States | United Kingdom,2026-07-23
2016,9,Deadpool,782612155,0.05356393641849815,no,Non-animated,tt1431045,Deadpool,Deadpool,"Action,Comedy,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2532200965/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q19347291,http://www.wikidata.org/entity/Q19347291,Marvel Entertainment | The Donners' Company | TSG Entertainment | Genre Films,United States,2026-07-23
2016,10,Suicide Squad,749200054,0.05127712852503726,no,Non-animated,tt1386697,Suicide Squad,Suicide Squad,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr457593349/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q18604504,http://www.wikidata.org/entity/Q18604504,RatPac-Dune Entertainment | DC Studios,United States,2026-07-23
2016,11,Doctor Strange,677718395,0.04638474471358884,no,Non-animated,tt1211837,Doctor Strange,Doctor Strange,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2284737029/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q18406872,http://www.wikidata.org/entity/Q18406872,Marvel Studios,United States,2026-07-23
2016,12,Moana,643331111,0.04403119285266631,yes,Animated,tt3521164,Moana,Moana,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1742623237/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q18647981,http://www.wikidata.org/entity/Q18647981,Walt Disney Pictures | Q1047410,United States,2026-07-23
2016,13,Sing,634151679,0.04340292953109047,yes,Animated,tt3470600,Sing,Sing,"Animation,Comedy,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3642970629/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q20762698,http://www.wikidata.org/entity/Q20762698,Universal Pictures | Illumination,United States,2026-07-23
2016,14,The Mermaid,553810228,0.03790415936039987,no,Non-animated,tt4701660,The Mermaid,Mei ren yu,"Comedy,Drama,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr719016453/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q21834546,http://www.wikidata.org/entity/Q21834546,China Film Group Corporation,People's Republic of China | Hong Kong,2026-07-23
2016,15,X-Men: Apocalypse,543934105,0.03722821276149576,no,Non-animated,tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2590724613/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q17042878,http://www.wikidata.org/entity/Q17042878,20th Century Studios | Bad Hat Harry Productions | Marvel Entertainment | The Donners' Company | TSG Entertainment,United States,2026-07-23
2016,16,Kung Fu Panda 3,521170825,0.03567023685375322,yes,Animated,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr4045558277/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q15055043,http://www.wikidata.org/entity/Q15055043,DreamWorks Animation,United States | People's Republic of China,2026-07-23
2016,17,La La Land,447407695,0.030621703451726757,no,Non-animated,tt3783958,La La Land,La La Land,"Comedy,Drama,Music",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2781106693/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q20856802,http://www.wikidata.org/entity/Q20856802,Starz Entertainment | Summit Entertainment,United States,2026-07-23
2016,18,Warcraft,439048914,0.03004960754041274,no,Non-animated,tt0803096,Warcraft,Warcraft,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2367640069/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q14513321,http://www.wikidata.org/entity/Q14513321,Blizzard Entertainment | Legendary Pictures | Atlas Entertainment | Tencent Pictures,United States | United Kingdom,2026-07-23
2016,19,Jason Bourne,415484914,0.028436828349977742,no,Non-animated,tt4196776,Jason Bourne,Jason Bourne,"Action,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2385007109/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q19481099,http://www.wikidata.org/entity/Q19481099,Universal Pictures,United States,2026-07-23
2016,20,Ice Age: Collision Course,408579038,0.027964172896551984,yes,Animated,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr307778053/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,Q15965953,http://www.wikidata.org/entity/Q15965953,20th Century Animation | Blue Sky Studios,United States,2026-07-23
2017,1,Star Wars: Episode VIII - The Last Jedi,1332539889,0.08109631347106507,no,Non-animated,tt2527336,Star Wars: Episode VIII - The Last Jedi,Star Wars: Episode VIII - The Last Jedi,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3764736517/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q18486021,http://www.wikidata.org/entity/Q18486021,Lucasfilm,United States,2026-07-23
2017,2,Beauty and the Beast,1263521126,0.07689593846853249,no,Non-animated,tt2771200,Beauty and the Beast,Beauty and the Beast,"Adventure,Family,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1429688837/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q19946102,http://www.wikidata.org/entity/Q19946102,Walt Disney Pictures | Mandeville Films,United States,2026-07-23
2017,3,The Fate of the Furious,1236005118,0.07522135684537753,no,Non-animated,tt4630562,The Fate of the Furious,The Fate of the Furious,"Action,Crime,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr38949381/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q19829521,http://www.wikidata.org/entity/Q19829521,Universal Pictures,United States,2026-07-23
2017,4,Despicable Me 3,1034799409,0.06297628907372758,yes,Animated,tt3469046,Despicable Me 3,Despicable Me 3,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1982484997/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q22997984,http://www.wikidata.org/entity/Q22997984,Illumination,United States,2026-07-23
2017,5,Jumanji: Welcome to the Jungle,962077546,0.05855054914148917,no,Non-animated,tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2130465285/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q20762680,http://www.wikidata.org/entity/Q20762680,Columbia Pictures | Radar Pictures,United States,2026-07-23
2017,6,Spider-Man: Homecoming,880166924,0.05356559557037553,no,Non-animated,tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr65032709/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q23010088,http://www.wikidata.org/entity/Q23010088,Columbia Pictures | Marvel Studios,United States,2026-07-23
2017,7,Wolf Warrior 2,870325439,0.05296665803824678,no,Non-animated,tt7131870,Wolf Warrior 2,Zhan lang II,"Action,Adventure,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3036500485/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q27964540,http://www.wikidata.org/entity/Q27964540,,People's Republic of China,2026-07-23
2017,8,Guardians of the Galaxy: Vol. 2,863756051,0.05256685526088988,no,Non-animated,tt3896198,Guardians of the Galaxy: Vol. 2,Guardians of the Galaxy Vol. 2,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr388583941/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q20001199,http://www.wikidata.org/entity/Q20001199,Marvel Studios,United States,2026-07-23
2017,9,Thor: Ragnarok,853977126,0.05197172503345244,no,Non-animated,tt3501632,Thor: Ragnarok,Thor: Ragnarok,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr197939717/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q22665878,http://www.wikidata.org/entity/Q22665878,Marvel Studios | Walt Disney Studios Motion Pictures,United States,2026-07-23
2017,10,Wonder Woman,822963408,0.050084278197831886,no,Non-animated,tt0451279,Wonder Woman,Wonder Woman,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1207325189/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q20502242,http://www.wikidata.org/entity/Q20502242,Warner Bros. Entertainment | RatPac-Dune Entertainment | Tencent Pictures | DC Studios,United States,2026-07-23
2017,11,Coco,814641172,0.049577799806447546,yes,Animated,tt2380307,Coco,Coco,"Adventure,Animation,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2402243077/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q5815826,http://www.wikidata.org/entity/Q5815826,Pixar | Walt Disney Pictures,United States | Mexico,2026-07-23
2017,12,Pirates of the Caribbean: Dead Men Tell No Tales,794861794,0.04837405750065103,no,Non-animated,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1009078789/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q10350033,http://www.wikidata.org/entity/Q10350033,The Walt Disney Company | Walt Disney Pictures | Q17305144,United States,2026-07-23
2017,13,It,702781748,0.04277020853786318,no,Non-animated,tt1396484,It,It,Horror,IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1547719173/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q25136484,http://www.wikidata.org/entity/Q25136484,New Line Cinema,United States,2026-07-23
2017,14,Justice League,661324295,0.04024717216803039,no,Non-animated,tt0974015,Justice League,Justice League,Sci-Fi,IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2733527557/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q20501835,http://www.wikidata.org/entity/Q20501835,The Stone Quarry | DC Studios,United States,2026-07-23
2017,15,Logan,619021436,0.03767268569861539,no,Non-animated,tt3315342,Logan,Logan,"Action,Drama,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr4057092613/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q24053263,http://www.wikidata.org/entity/Q24053263,20th Century Studios | Marvel Entertainment,United States,2026-07-23
2017,16,Transformers: The Last Knight,605425157,0.0368452372200175,no,Non-animated,tt3371366,Transformers: The Last Knight,Transformers: The Last Knight,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr438653445/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q24251026,http://www.wikidata.org/entity/Q24251026,Paramount Pictures | DreamWorks,United States,2026-07-23
2017,17,Kong: Skull Island,568652812,0.03460732926558916,no,Non-animated,tt3731562,Kong: Skull Island,Kong: Skull Island,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3991622149/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q21203766,http://www.wikidata.org/entity/Q21203766,Warner Bros. Entertainment | Legendary Pictures | Tencent Pictures | Q65557474,United States,2026-07-23
2017,18,The Boss Baby,527965936,0.03213118901831259,yes,Animated,tt3874544,The Boss Baby,The Boss Baby,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2517979653/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q18619153,http://www.wikidata.org/entity/Q18619153,DreamWorks Animation,United States,2026-07-23
2017,19,Dunkirk,526045546,0.03201431705769641,no,Non-animated,tt5013056,Dunkirk,Dunkirk,"Action,Drama,History",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3929100805/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q21935651,http://www.wikidata.org/entity/Q21935651,Warner Bros. Entertainment | Canal+ | Syncopy Inc. | StudioCanal | RatPac-Dune Entertainment | Kaap Holland Film | Dombey Street Productions | Q65557474,United States | Netherlands | France | United Kingdom,2026-07-23
2017,20,War for the Planet of the Apes,490719763,0.02986444462578843,no,Non-animated,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,"Action,Adventure,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2539147781/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,Q19938437,http://www.wikidata.org/entity/Q19938437,Chernin Entertainment,United States,2026-07-23
2018,1,Avengers: Infinity War,2048359754,0.12498854862365845,no,Non-animated,tt4154756,Avengers: Infinity War,Avengers: Infinity War,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3915469317/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q23780914,http://www.wikidata.org/entity/Q23780914,Marvel Studios | Walt Disney Studios Motion Pictures,United States,2026-07-23
2018,2,Black Panther,1346913161,0.08218708690538645,no,Non-animated,tt1825683,Black Panther,Black Panther,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3458290181/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q23780734,http://www.wikidata.org/entity/Q23780734,Marvel Studios,United States,2026-07-23
2018,3,Jurassic World: Fallen Kingdom,1308467944,0.0798412041252898,no,Non-animated,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3108917765/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q21877685,http://www.wikidata.org/entity/Q21877685,Universal Pictures | Amblin Entertainment | The Kennedy/Marshall Company | Perfect World Pictures,United States,2026-07-23
2018,4,Incredibles 2,1242805359,0.0758345489554638,yes,Animated,tt3606756,Incredibles 2,Incredibles 2,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2507690501/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q24832112,http://www.wikidata.org/entity/Q24832112,Pixar | Walt Disney Pictures,United States,2026-07-23
2018,5,Aquaman,1151961807,0.07029138023516203,no,Non-animated,tt1477834,Aquaman,Aquaman,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1903186437/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q22998395,http://www.wikidata.org/entity/Q22998395,Warner Bros. Entertainment | The Safran Company,United States,2026-07-23
2018,6,Bohemian Rhapsody,903655259,0.05514000119265484,no,Non-animated,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,"Biography,Drama,Music",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr4107555333/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q27894574,http://www.wikidata.org/entity/Q27894574,Regency Enterprises | Walt Disney Studios Motion Pictures | GK Films | TriBeCa Productions,United States | United Kingdom,2026-07-23
2018,7,Venom,856085151,0.05223732809278555,no,Non-animated,tt1270797,Venom,Venom,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3586740741/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q23006268,http://www.wikidata.org/entity/Q23006268,Columbia Pictures | Sony Pictures | Marvel Entertainment | Tencent Pictures,United States | People's Republic of China,2026-07-23
2018,8,Mission: Impossible - Fallout,791115104,0.048272930792612426,no,Non-animated,tt4912910,Mission: Impossible - Fallout,Mission: Impossible - Fallout,"Action,Adventure,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr248533509/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q29261993,http://www.wikidata.org/entity/Q29261993,Paramount Pictures | Bad Robot Productions | Skydance Media | TC Productions,Norway | United States | France | People's Republic of China,2026-07-23
2018,9,Deadpool 2,734546611,0.04482118662311749,no,Non-animated,tt5463162,Deadpool 2,Deadpool 2,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr262820357/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q25431158,http://www.wikidata.org/entity/Q25431158,20th Century Studios | Marvel Entertainment | The Donners' Company | Genre Films,United States,2026-07-23
